Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
13954,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4400,4400,13-May-24
13955,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4400,4400,14-May-24
13956,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4400,4400,16-May-24
13957,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4400,4400,18-May-24
13958,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4400,4400,19-Dec-23
13959,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4400,4400,19-Jun-24
13960,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4400,4400,24-May-24
13961,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4500,4400,01-Jul-24
13962,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4500,4400,02-Jul-24
13963,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4500,4400,05-Jan-24
13964,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4500,4400,25-Jan-24
13965,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4500,4400,27-Dec-23
13966,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4500,4400,27-Feb-24
13967,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4500,4500,19-Jan-24
13968,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4500,4500,22-Dec-23
13969,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4600,4400,23-Dec-23
13970,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4600,4400,26-Dec-23
13971,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4600,4500,12-Feb-24
13972,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4800,4500,12-Jan-24
13973,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4800,4500,25-Feb-24
13974,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4800,4600,21-Jan-24
13975,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4200,4800,4600,28-Feb-24
13976,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4300,4400,4400,07-Jul-24
13977,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4300,4600,4500,16-Jan-24
13978,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4300,4600,4500,17-Jan-24
13979,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4500,4500,03-Jun-24
13980,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4500,4500,06-Jan-24
13981,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4500,4500,20-Dec-23
13982,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4500,4500,20-Jun-24
13983,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4500,4500,22-May-24
13984,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4500,4500,23-May-24
13985,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4500,4500,31-May-24
13986,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4600,4500,01-Feb-24
13987,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4600,4500,01-Jan-24
13988,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4600,4500,04-Jan-24
13989,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4600,4500,09-Jan-24
13990,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4600,4500,18-Jan-24
13991,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4600,4500,20-Jan-24
13992,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4600,4500,24-Dec-23
13993,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4600,4500,24-Jan-24
13994,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4600,4500,29-Jun-24
13995,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4600,4500,30-Apr-24
13996,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4800,4500,14-Feb-24
13997,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4800,4500,20-Feb-24
13998,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4800,4500,21-Feb-24
13999,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4800,4500,23-Jun-24
14000,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,4800,4600,07-Feb-24
14001,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4400,5000,4600,28-Jan-24
14002,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4600,4600,12-May-24
14003,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4600,4600,21-Jun-24
14004,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4600,4600,27-Jun-24
14005,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4600,4600,28-Jun-24
14006,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4600,02-Jan-24
14007,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4600,07-Jun-24
14008,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4600,08-May-24
14009,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4600,14-Jan-24
14010,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4600,15-Jan-24
14011,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4600,18-Feb-24
14012,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4600,25-Jun-24
14013,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4600,29-Apr-24
14014,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4600,30-Jun-24
14015,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4800,12-Jun-24
14016,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4800,26-Feb-24
14017,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4800,29-Jan-24
14018,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,4800,4800,30-Jan-24
14019,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5000,4600,19-Feb-24
14020,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5000,4800,04-Feb-24
14021,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5000,4800,06-Feb-24
14022,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5000,4800,07-May-24
14023,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5000,4800,09-Feb-24
14024,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5000,4800,10-Jan-24
14025,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5000,4800,15-Feb-24
14026,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5000,4800,17-Feb-24
14027,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5000,4800,22-Feb-24
14028,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5000,4800,24-Feb-24
14029,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5000,4800,27-Jan-24
14030,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4500,5200,4800,31-Jan-24
14031,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4600,4800,4800,01-Apr-24
14032,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4600,4800,4800,03-Jul-24
14033,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4600,4800,4800,10-May-24
14034,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4600,4800,4800,11-Feb-24
14035,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4600,4800,4800,23-Jan-24
14036,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4600,4800,4800,26-Jun-24
14037,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4600,5000,4800,05-Feb-24
14038,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4600,5200,4800,03-Feb-24
14039,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4600,5200,4800,09-May-24
14040,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4600,5200,4800,16-Jun-24
14041,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4800,4800,4800,05-Jul-24
14042,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4800,5000,5000,08-Jul-24
14043,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4800,5000,5000,11-Jan-24
14044,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4800,5000,5000,13-Feb-24
14045,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4800,5000,5000,15-Jun-24
14046,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4800,5000,5000,23-Feb-24
14047,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4800,5200,5000,17-Jun-24
14048,Idukki,Vandiperiyar,Beetroot,Other,FAQ,4800,5200,5200,18-Jun-24
14049,Idukki,Vandiperiyar,Beetroot,Other,FAQ,5000,5200,5200,25-May-24
14050,Idukki,Vandiperiyar,Beetroot,Other,FAQ,5200,5400,5400,29-May-24
14051,Idukki,Vandiperiyar,Beetroot,Other,FAQ,5200,5500,5500,14-Jun-24
14052,Idukki,Vandiperiyar,Beetroot,Other,FAQ,5200,5600,5500,30-May-24
14053,Idukki,Vandiperiyar,Beetroot,Other,FAQ,5500,5800,5800,27-May-24
14054,Idukki,Vandiperiyar,Beetroot,Other,FAQ,5500,6000,5800,28-May-24
14055,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2200,2600,2600,04-Nov-23
14056,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2200,2600,2600,05-Nov-23
14057,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2500,3000,3000,01-Nov-23
14058,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2500,3000,3000,06-Dec-23
14059,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2500,3000,3000,09-Oct-23
14060,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2500,3000,3000,19-Sep-23
14061,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2500,3000,3000,25-Sep-23
14062,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2500,3000,3000,29-Oct-23
14063,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2500,3000,3000,29-Sep-23
14064,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2500,3000,3000,30-Sep-23
14065,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2600,3000,3000,07-Oct-23
14066,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2600,3000,3000,15-Dec-23
14067,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2600,3000,3000,18-Sep-23
14068,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,02-Nov-23
14069,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,03-Nov-23
14070,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,03-Oct-23
14071,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,04-Oct-23
14072,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,05-Oct-23
14073,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,06-Nov-23
14074,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,06-Oct-23
14075,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,10-Oct-23
14076,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,11-Oct-23
14077,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,12-Oct-23
14078,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,13-Oct-23
14079,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,14-Oct-23
14080,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,15-Oct-23
14081,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,16-Oct-23
14082,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,16-Sep-23
14083,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,22-Sep-23
14084,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,23-Sep-23
14085,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,24-Sep-23
14086,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,27-Oct-23
14087,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,27-Sep-23
14088,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,28-Oct-23
14089,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,2800,3200,3200,28-Sep-23
14090,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,02-Oct-23
14091,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,02-Sep-23
14092,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,03-Sep-23
14093,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,10-Nov-23
14094,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,11-Nov-23
14095,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,12-Nov-23
14096,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,12-Sep-23
14097,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,14-Sep-23
14098,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,15-Sep-23
14099,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,20-Sep-23
14100,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,21-Oct-23
14101,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,21-Sep-23
14102,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,24-Oct-23
14103,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,25-Oct-23
14104,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,26-Oct-23
14105,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,30-Aug-23
14106,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3000,3500,3500,31-Oct-23
14107,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,02-Dec-23
14108,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,03-Dec-23
14109,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,04-Sep-23
14110,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,07-Nov-23
14111,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,07-Sep-23
14112,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,08-Sep-23
14113,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,09-Sep-23
14114,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,11-Dec-23
14115,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,11-Sep-23
14116,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,12-Aug-23
14117,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,13-Aug-23
14118,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,13-Sep-23
14119,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,24-Nov-23
14120,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,29-Nov-23
14121,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3600,3600,30-Nov-23
14122,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3200,3700,3700,26-Aug-23
14123,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3400,3800,3800,22-Aug-23
14124,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,04-Dec-23
14125,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,07-Dec-23
14126,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,08-Dec-23
14127,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,09-Dec-23
14128,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,10-Aug-23
14129,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,10-Dec-23
14130,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,11-Aug-23
14131,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,14-Aug-23
14132,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,15-Aug-23
14133,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,16-Aug-23
14134,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,17-Aug-23
14135,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,18-Aug-23
14136,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,19-Aug-23
14137,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,19-Mar-24
14138,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,20-Mar-24
14139,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,20-Nov-23
14140,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,21-Aug-23
14141,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,21-Mar-24
14142,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,21-Nov-23
14143,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,22-Nov-23
14144,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,23-Nov-23
14145,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,24-Jul-23
14146,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,24-Mar-24
14147,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,25-Jul-23
14148,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,26-Jul-23
14149,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,27-Jul-23
14150,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3500,4000,4000,27-Nov-23
14151,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,12-Dec-23
14152,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,13-Dec-23
14153,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,14-Dec-23
14154,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,16-Dec-23
14155,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,17-Jul-23
14156,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,18-Jul-23
14157,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,18-Nov-23
14158,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,19-Nov-23
14159,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,21-Jul-23
14160,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,22-Mar-24
14161,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,23-Mar-24
14162,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,28-Jul-23
14163,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,30-Jul-23
14164,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,3600,4000,4000,31-Jul-23
14165,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,01-Aug-23
14166,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,01-Jun-24
14167,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,02-Aug-23
14168,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,02-Jun-24
14169,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,03-Apr-24
14170,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,03-Aug-23
14171,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,03-Jun-24
14172,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,04-Mar-24
14173,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,05-Apr-24
14174,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,05-Aug-23
14175,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,05-Mar-24
14176,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,06-Apr-24
14177,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,06-Aug-23
14178,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,06-Jul-24
14179,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,06-Jun-24
14180,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,06-Mar-24
14181,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,07-Apr-24
14182,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,07-Mar-24
14183,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,08-Jul-23
14184,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,08-Mar-24
14185,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,08-Nov-23
14186,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,09-Aug-23
14187,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,09-Jul-23
14188,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,09-Mar-24
14189,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,10-Mar-24
14190,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,11-Apr-24
14191,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,11-Mar-24
14192,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,12-Mar-24
14193,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,13-Jul-23
14194,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,13-Mar-24
14195,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,14-Mar-24
14196,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,15-Mar-24
14197,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,16-Nov-23
14198,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,17-Nov-23
14199,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,19-May-24
14200,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,22-Jul-23
14201,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,23-Jul-23
14202,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,25-Apr-24
14203,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,26-Mar-24
14204,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,27-Mar-24
14205,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,28-Mar-24
14206,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,29-Mar-24
14207,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,30-Dec-23
14208,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,30-Mar-24
14209,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,30-May-24
14210,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,31-Dec-23
14211,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,31-Mar-24
14212,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,4500,4500,31-May-24
14213,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4000,5000,5000,26-Apr-24
14214,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4200,4500,4500,11-Jul-23
14215,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4200,4600,4600,04-Aug-23
14216,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4200,4600,4600,07-Aug-23
14217,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4200,4600,4600,08-Aug-23
14218,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4200,4600,4600,10-Jul-23
14219,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4200,4600,4600,14-Jul-23
14220,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4200,5000,5000,12-Jul-23
14221,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4500,5000,5000,01-Jan-24
14222,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4500,5000,5000,01-May-24
14223,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4500,5000,5000,02-May-24
14224,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4500,5000,5000,03-May-24
14225,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4500,5000,5000,04-Jun-24
14226,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4500,5000,5000,04-May-24
14227,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4500,5000,5000,06-Jan-24
14228,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4500,5000,5000,06-May-24
14229,Thirssur,Wadakkanchery,Beetroot,Beetroot,FAQ,4500,5000,5000,12-Apr-24
